Wassertank v1
Modus: Zwei-Punkt-Regler
timestamp [s]; pump rpm [1/min]; pump state; p1 [Pa]; p2 [Pa]; valve status; floatswitch status
 423.2;    0; OFF     ;     0; 15515; 0; 0                                                          
 424.2;    0; OFF     ;     0; 15513; 0; 0                                                          
 425.2;    0; OFF     ;     0; 15502; 0; 0                                                          
 426.2;    0; OFF     ;     0; 15493; 0; 0                                                          
 427.2;    0; OFF     ;     0; 15485; 0; 0                                                          
 428.2;    0; OFF     ;     0; 15466; 0; 0                                                          
 429.2;    0; OFF     ;     0; 15458; 0; 0                                                          
 430.2;    0; OFF     ;     0; 15442; 0; 0                                                          
 431.2;    0; OFF     ;     0; 15420; 0; 0                                                          
 432.2;    0; OFF     ;     0; 15419; 0; 0                                                          
 433.2;    0; OFF     ;     0; 15397; 0; 0                                                          
 434.2;    0; OFF     ;     0; 15379; 0; 0                                                          
 435.2;    0; OFF     ;     0; 15373; 0; 0                                                          
 436.2;    0; OFF     ;     0; 15352; 0; 0                                                          
 437.2;    0; OFF     ;     0; 15341; 0; 0                                                          
 438.2;    0; OFF     ;     0; 15332; 0; 0                                                          
 439.2;    0; OFF     ;     0; 15318; 0; 0                                                          
 440.2;    0; OFF     ;     0; 15313; 0; 0                                                          
 441.2;    0; OFF     ;     0; 15307; 0; 0                                                          
 442.2;    0; OFF     ;     0; 15302; 0; 0                                                          
 443.2;    0; OFF     ;     0; 15302; 0; 0                                                          
 444.2;    0; OFF     ;     0; 15301; 0; 0                                                          
